India,Uttar_Pradesh,Lucknow,21-12-2018 03:00:00,323,391,250,PM2.5
India,Uttar_Pradesh,Lucknow,21-12-2018 03:00:00,65,126,25,NO2
India,Uttar_Pradesh,Lucknow,21-12-2018 03:00:00,11,18,8,NH3
India,Uttar_Pradesh,Lucknow,21-12-2018 03:00:00,10,14,5,SO2
India,Uttar_Pradesh,Lucknow,21-12-2018 03:00:00,50,85,10,CO
India,Uttar_Pradesh,Moradabad,21-12-2018 03:00:00,374,500,55,PM2.5
India,Uttar_Pradesh,Moradabad,21-12-2018 03:00:00,314,497,114,PM10
India,Uttar_Pradesh,Moradabad,21-12-2018 03:00:00,115,211,45,NO2
India,Uttar_Pradesh,Moradabad,21-12-2018 03:00:00,12,17,7,NH3
India,Uttar_Pradesh,Moradabad,21-12-2018 03:00:00,22,36,7,SO2
India,Uttar_Pradesh,Moradabad,21-12-2018 03:00:00,70,125,19,CO
India,Uttar_Pradesh,Moradabad,21-12-2018 03:00:00,65,151,3,OZONE
India,Uttar_Pradesh,Muzaffarnagar,21-12-2018 03:00:00,360,430,282,PM2.5
India,Uttar_Pradesh,Muzaffarnagar,21-12-2018 03:00:00,241,388,160,PM10
India,Uttar_Pradesh,Muzaffarnagar,21-12-2018 03:00:00,64,112,40,NO2
India,Uttar_Pradesh,Muzaffarnagar,21-12-2018 03:00:00,18,28,12,NH3
India,Uttar_Pradesh,Muzaffarnagar,21-12-2018 03:00:00,14,42,1,SO2
India,Uttar_Pradesh,Muzaffarnagar,21-12-2018 03:00:00,61,96,29,CO
India,Uttar_Pradesh,Muzaffarnagar,21-12-2018 03:00:00,77,116,32,OZONE
India,Uttar_Pradesh,Noida,21-12-2018 03:00:00,433,500,329,PM2.5
India,Uttar_Pradesh,Noida,21-12-2018 03:00:00,401,500,237,PM10
India,Uttar_Pradesh,Noida,21-12-2018 03:00:00,146,228,34,NO2
India,Uttar_Pradesh,Noida,21-12-2018 03:00:00,15,19,9,NH3
India,Uttar_Pradesh,Noida,21-12-2018 03:00:00,19,48,3,SO2
India,Uttar_Pradesh,Noida,21-12-2018 03:00:00,99,171,43,CO
India,Uttar_Pradesh,Noida,21-12-2018 03:00:00,19,64,3,OZONE
India,Uttar_Pradesh,Noida,21-12-2018 03:00:00,354,443,239,PM2.5
India,Uttar_Pradesh,Noida,21-12-2018 03:00:00,341,485,178,PM10
India,Uttar_Pradesh,Noida,21-12-2018 03:00:00,17,19,15,NO2
India,Uttar_Pradesh,Noida,21-12-2018 03:00:00,59,108,41,CO
India,Uttar_Pradesh,Noida,21-12-2018 03:00:00,36,58,23,OZONE
India,Uttar_Pradesh,Varanasi,21-12-2018 03:00:00,379,474,282,PM2.5
India,Uttar_Pradesh,Varanasi,21-12-2018 03:00:00,305,434,179,PM10
India,Uttar_Pradesh,Varanasi,21-12-2018 03:00:00,164,270,98,NO2
India,Uttar_Pradesh,Varanasi,21-12-2018 03:00:00,34,57,7,SO2
India,Uttar_Pradesh,Varanasi,21-12-2018 03:00:00,34,112,14,CO
India,Uttar_Pradesh,Varanasi,21-12-2018 03:00:00,28,197,4,OZONE
India,West_Bengal,Asanol,21-12-2018 03:00:00,287,350,140,PM2.5
India,West_Bengal,Asanol,21-12-2018 03:00:00,180,364,131,PM10
India,West_Bengal,Asanol,21-12-2018 03:00:00,69,107,38,NO2
India,West_Bengal,Asanol,21-12-2018 03:00:00,4,7,1,NH3
India,West_Bengal,Asanol,21-12-2018 03:00:00,9,51,1,SO2
India,West_Bengal,Asanol,21-12-2018 03:00:00,55,107,11,CO
India,West_Bengal,Asanol,21-12-2018 03:00:00,34,66,1,OZONE
India,West_Bengal,Durgapur,21-12-2018 03:00:00,167,249,92,PM10
India,West_Bengal,Durgapur,21-12-2018 03:00:00,12,20,8,SO2
India,West_Bengal,Durgapur,21-12-2018 03:00:00,79,105,33,CO
India,West_Bengal,Haldia,21-12-2018 03:00:00,138,190,93,PM10
India,West_Bengal,Haldia,21-12-2018 03:00:00,42,81,26,NO2
India,West_Bengal,Haldia,21-12-2018 03:00:00,15,20,9,SO2
India,West_Bengal,Haldia,21-12-2018 03:00:00,27,34,14,CO
India,West_Bengal,Haldia,21-12-2018 03:00:00,20,33,4,OZONE
India,West_Bengal,Howrah,21-12-2018 03:00:00,297,411,119,PM2.5
India,West_Bengal,Howrah,21-12-2018 03:00:00,277,465,137,PM10
India,West_Bengal,Howrah,21-12-2018 03:00:00,104,180,63,NO2
India,West_Bengal,Howrah,21-12-2018 03:00:00,7,12,5,NH3
India,West_Bengal,Howrah,21-12-2018 03:00:00,60,132,16,SO2
India,West_Bengal,Howrah,21-12-2018 03:00:00,53,148,18,CO
India,West_Bengal,Howrah,21-12-2018 03:00:00,29,58,2,OZONE
India,West_Bengal,Howrah,21-12-2018 03:00:00,329,420,217,PM2.5
India,West_Bengal,Howrah,21-12-2018 03:00:00,217,377,129,PM10
India,West_Bengal,Howrah,21-12-2018 03:00:00,1,5,1,NO2
India,West_Bengal,Howrah,21-12-2018 03:00:00,6,6,5,NH3
India,West_Bengal,Howrah,21-12-2018 03:00:00,9,22,2,SO2
India,West_Bengal,Howrah,21-12-2018 03:00:00,34,121,21,CO
India,West_Bengal,Howrah,21-12-2018 03:00:00,163,163,1,OZONE
India,West_Bengal,Kolkata,21-12-2018 03:00:00,383,500,301,PM2.5
India,West_Bengal,Kolkata,21-12-2018 03:00:00,302,500,176,PM10
India,West_Bengal,Kolkata,21-12-2018 03:00:00,94,158,47,NO2
India,West_Bengal,Kolkata,21-12-2018 03:00:00,3,5,1,NH3
India,West_Bengal,Kolkata,21-12-2018 03:00:00,16,34,6,SO2
India,West_Bengal,Kolkata,21-12-2018 03:00:00,12,28,12,CO
India,West_Bengal,Kolkata,21-12-2018 03:00:00,154,154,1,OZONE
India,West_Bengal,Kolkata,21-12-2018 03:00:00,280,377,165,PM2.5
India,West_Bengal,Kolkata,21-12-2018 03:00:00,183,313,125,PM10
India,West_Bengal,Kolkata,21-12-2018 03:00:00,57,121,4,NO2
India,West_Bengal,Kolkata,21-12-2018 03:00:00,26,56,6,NH3
India,West_Bengal,Kolkata,21-12-2018 03:00:00,13,30,3,SO2
India,West_Bengal,Kolkata,21-12-2018 03:00:00,48,134,27,CO
India,West_Bengal,Kolkata,21-12-2018 03:00:00,61,114,4,OZONE
India,West_Bengal,Siliguri,21-12-2018 03:00:00,136,297,44,PM2.5
India,West_Bengal,Siliguri,21-12-2018 03:00:00,129,178,45,PM10
India,West_Bengal,Siliguri,21-12-2018 03:00:00,49,83,14,NO2
India,West_Bengal,Siliguri,21-12-2018 03:00:00,8,13,2,NH3
India,West_Bengal,Siliguri,21-12-2018 03:00:00,5,8,2,SO2
India,West_Bengal,Siliguri,21-12-2018 03:00:00,33,67,14,CO
India,West_Bengal,Siliguri,21-12-2018 03:00:00,33,65,7,OZONE
